_id,Catch Year,Catch Month,Facility Reference Number,Licence Holder,Site Common Name,Latitude,Longitude,Finfish Aquaculture Management Unit,Pacific Fishery Management Area,Common Name,Scientific Name,Number of Fish,Comments
188,2012,February,306,Mainstream Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pacific Herring,Clupea pallasii,1000,n/a
189,2012,February,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Buffalo Sculpin,Enophrys bison,3,n/a
190,2012,February,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,11,n/a
191,2012,February,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pilchard,Sardinops sagax,12,n/a
192,2012,February,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Striped Seaperch,Embiotoca lateralis,1,n/a
193,2012,March,314,Mainstream Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,24,China Rockfish,Sebastes nebulosus,4,n/a
194,2012,March,314,Mainstream Canada,Ross Pass,49.32437,-126.04849,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,40,n/a
195,2012,March,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,12,n/a
196,2012,March,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pilchard,Sardinops sagax,1,n/a
197,2012,April,1300,Marine Harvest Canada,Althorpe,50.47531,-125.80975,Discovery Islands,13,Pacific Herring,Clupea pallasii,69,n/a
198,2012,April,1300,Marine Harvest Canada,Althorpe,50.47531,-125.80975,Discovery Islands,13,Pacific Tomcod,Microgadus proximus,34,n/a
199,2012,April,388,Marine Harvest Canada,Brougham Point,50.37192,-125.3799,Discovery Islands,13,Pacific Herring,Clupea pallasii,29,n/a
200,2012,April,137,Grieg Seafood BC,Conville Bay,50.18057,-125.14933,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha,1,n/a
201,2012,April,543,Mainstream Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,China Rockfish,Sebastes nebulosus,2,n/a
202,2012,April,543,Mainstream Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,73,n/a
203,2012,April,543,Mainstream Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Sculpin,Cottidae,3,n/a
204,2012,April,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,Discovery Islands,13,Pacific Herring,Clupea pallasii,10,n/a
205,2012,April,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,29,n/a
206,2012,April,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,2,n/a
207,2012,April,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pilchard,Sardinops sagax,2,n/a
208,2012,April,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,972,n/a
209,2012,April,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Sculpin,Cottidae,1,n/a
210,2012,May,388,Marine Harvest Canada,Brougham Point,50.37192,-125.3799,Discovery Islands,13,Pacific Herring,Clupea pallasii,726,n/a
211,2012,May,388,Marine Harvest Canada,Brougham Point,50.37192,-125.3799,Discovery Islands,13,Sablefish,Anoplopoma fimbria,43,n/a
212,2012,May,234,Mainstream Canada,Dixon Bay,49.40478,-126.15072,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,358726,Incidental catch the result of a depopulation order from the CFIA to control the spread of Infectious Haematopoietic Necrosis virus (IHNv) and not unintentional/accidental.
213,2012,May,543,Mainstream Canada,Mussel Rock,49.25925,-125.86762,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,52,n/a
214,2012,May,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,10,n/a
215,2012,May,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,18,n/a
216,2012,May,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Striped Seaperch,Embiotoca lateralis,1,n/a
217,2012,May,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,40,n/a
218,2012,June,1738,Grieg Seafood BC,Atrevida,49.65603,-126.45404,Nootka Sound,25,China Rockfish,Sebastes nebulosus,1,n/a
219,2012,June,227,Mainstream Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,China Rockfish,Sebastes nebulosus,1,n/a
220,2012,June,227,Mainstream Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Sculpin,Cottidae,6,n/a
221,2012,June,819,Mainstream Canada,Cecil Island,50.85123,-126.71498,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,276,n/a
222,2012,June,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,12,Surfperch,Embiotocidae,5,n/a
223,2012,June,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,Discovery Islands,13,Pacific Herring,Clupea pallasii,6,n/a
224,2012,June,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,Discovery Islands,13,Surfperch,Embiotocidae,44,n/a
225,2012,June,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,7,n/a
226,2012,June,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,68,n/a
227,2012,June,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2991,n/a
228,2012,June,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Sculpin,Cottidae,12,n/a
229,2012,June,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,25,Pacific Herring,Clupea pallasii,1,n/a
230,2012,July,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,16,Pacific Cod,Gadus macrocephalus,1212,n/a
231,2012,July,1537,Mainstream Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,502,n/a
232,2012,July,227,Mainstream Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,960,n/a
233,2012,July,227,Mainstream Canada,Bawden,49.30798,-126.00721,Clayoquot Sound,24,Rockfish,Sebastes sp.,1,n/a
234,2012,July,520,Mainstream Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,220,n/a
235,2012,July,819,Mainstream Canada,Cecil Island,50.85123,-126.71498,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,1045,n/a
236,2012,July,819,Mainstream Canada,Cecil Island,50.85123,-126.71498,Broughton Archipelago,12,Threespine Stickleback,Gasterosteus aculeatus,100,n/a
237,2012,July,1237,Marine Harvest Canada,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,27,Rockfish,Sebastes sp. ,4,n/a
238,2012,July,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,4,n/a
239,2012,July,378,Marine Harvest Canada,Thurlow,50.40808,-125.34088,Discovery Islands,13,Pacific Herring,Clupea pallasii,25,n/a
240,2012,July,1899,Creative Salmon Company,Warne Island,49.12815,-125.74923,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,1,n/a
241,2012,July,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,50,n/a
242,2012,July,1472,Mainstream Canada,West Side,49.27928,-125.83065,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,180,n/a
243,2012,July,216,Yellow Island Aquaculture,Yellow Island,50.13274,-125.33268,Discovery Islands,13,Pacific Herring,Clupea pallasii,1,n/a
244,2012,August,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,16,Pacific Cod,Gadus macrocephalus,45,n/a
245,2012,August,1537,Mainstream Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Chinook Salmon,Oncorhynchus tshawytscha,1,n/a
246,2012,August,1537,Mainstream Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,682,n/a
247,2012,August,1537,Mainstream Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Sockeye Salmon,Oncorhynchus nerka,2,n/a
248,2012,August,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha,6,n/a
249,2012,August,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,Quatsino Sound,27,Rockfish,Sebastes sp. ,2,n/a
250,2012,August,1507,Mainstream Canada,Millar Channel,49.37622,-126.09003,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,47500,Incidental catch the result of a depopulation order from the CFIA to control the spread of Infectious Haematopoietic Necrosis virus (IHNv) and not unintentional/accidental.
251,2012,August,1237,Marine Harvest Canada,Monday Rocks,50.485621,-127.8761792,Quatsino Sound,27,Rockfish,Sebastes sp. ,8,n/a
252,2012,August,746,Grieg Seafood BC,Site 13,49.6291,-123.84265,Sunshine Coast,16,Pacific Cod,Gadus macrocephalus,20,n/a
253,2012,August,412,Grieg Seafood BC,Site 9,49.64612,-123.72455,Sunshine Coast,16,Pacific Cod,Gadus macrocephalus,107,n/a
254,2012,September,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,16,Pacific Cod,Gadus macrocephalus,64,n/a
255,2012,September,1537,Mainstream Canada,Bare Bluff,49.32702,-125.79902,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,100,n/a
256,2012,September,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2,n/a
257,2012,September,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata,4,n/a
258,2012,September,520,Mainstream Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,24,Black Rockfish,Sebastes melanops,5,n/a
259,2012,September,520,Mainstream Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,24,Chinook Salmon,Oncorhynchus tshawytscha,60,n/a
260,2012,September,520,Mainstream Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,392,n/a
261,2012,September,520,Mainstream Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,24,Rockfish,Sebastes sp. ,1,n/a
262,2012,September,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,31,n/a
263,2012,September,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha,11,n/a
264,2012,September,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,1,n/a
265,2012,September,821,Marine Harvest Canada,Glacier Falls,50.84785,-126.31921,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,1,n/a
266,2012,September,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,Quatsino Sound,27,Pacific Cod,Gadus macrocephalus,2,n/a
267,2012,September,144,Marine Harvest Canada,Koskimo,50.45861,-127.88988,Quatsino Sound,27,Rockfish,Sebastes sp. ,5,n/a
268,2012,September,526,Mainstream Canada,Rant Point,49.2567,-125.84153,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,31,n/a
269,2012,September,412,Grieg Seafood BC,Site 9,49.64612,-123.72455,Sunshine Coast,16,Pacific Cod,Gadus macrocephalus,300,n/a
270,2012,October,1698,Grieg Seafood BC,Ahlstrom,49.7793,-124.15395,Sunshine Coast,16,Pacific Cod,Gadus macrocephalus,119,n/a
271,2012,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Black Rockfish,Sebastes melanops,4,n/a
272,2012,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,8,n/a
273,2012,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Hake,Merluccius productus,2,n/a
274,2012,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,4,n/a
275,2012,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,27,n/a
276,2012,October,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata,12,n/a
277,2012,October,520,Mainstream Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,24,Chinook Salmon,Oncorhynchus tshawytscha,2,n/a
278,2012,October,520,Mainstream Canada,Bedwell,49.26548,-125.81247,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,191,n/a
279,2012,October,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,3,n/a
280,2012,October,1789,Grieg Seafood BC,Concepcion,49.65923,-126.47587,Nootka Sound,25,Lingcod,Ophiodon elongatus,1,n/a
281,2012,October,1691,Marine Harvest Canada,Kid Bay,52.80048,-128.40111,Central Coast,7,Surfperch,Embiotocidae,1,n/a
282,2012,October,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,12,Cabezon,Scorpaenichthys marmoratus,1,n/a
283,2012,October,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,4,n/a
284,2012,October,527,Mainstream Canada,Saranac Island,49.24803,-125.90671,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,40,n/a
285,2012,October,306,Mainstream Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pacific Herring,Clupea pallasii,35,n/a
286,2012,October,306,Mainstream Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pink Salmon,Oncorhynchus gorbuscha,1,n/a
287,2012,November,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Buffalo Sculpin,Enophrys bison,1,n/a
288,2012,November,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,40,n/a
289,2012,November,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Hake,Merluccius productus,1,n/a
290,2012,November,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,13,n/a
291,2012,November,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata,15,n/a
292,2012,November,1144,Mainstream Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,1,n/a
293,2012,November,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,23,n/a
294,2012,November,467,Marine Harvest Canada,Midsummer,50.65784,-126.66298,Broughton Archipelago,12,Surfperch,Embiotocidae,9,n/a
295,2012,November,247,Totem Sea Farm,St. Vincent Bay,49.83487,-124.05292,Sunshine Coast,16,Pacific Herring,Clupea pallasii,3,n/a
296,2012,November,306,Mainstream Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Kelp Greenling,Hexagrammos decagrammus,1,n/a
297,2012,November,306,Mainstream Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pacific Herring,Clupea pallasii,12,n/a
298,2012,November,1705,Grieg Seafood BC,Williamson,49.65623,-126.42849,Nootka Sound,25,Chinook Salmon,Oncorhynchus tshawytscha,3,n/a
299,2012,December,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Hake,Merluccius productus,1,n/a
300,2012,December,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata,23,n/a
301,2012,December,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Kelp Greenling,Hexagrammos decagrammus,2,n/a
302,2012,December,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,4,n/a
303,2012,December,1618,Marine Harvest Canada,Humphrey Rock,50.69682,-126.25532,Broughton Archipelago,12,Pacific Cod,Gadus macrocephalus,8,n/a
304,2013,January,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Dover Sole,Microstomus pacificus,1,n/a
305,2013,January,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,33,n/a
306,2013,January,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Hake,Merluccius productus,1,n/a
307,2013,January,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,13,n/a
308,2013,January,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata,11,n/a
309,2013,January,1401,Mainstream Canada,Brent Island,50.28613,-125.34917,Discovery Islands,13,Pacific Herring,Clupea pallasii,900,n/a
310,2013,January,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,2,n/a
311,2013,January,1702,Marine Harvest Canada,Goat Cove,52.78726,-128.4199,Central Coast,7,Pacific Cod,Gadus macrocephalus,21,n/a
312,2013,January,78,Marine Harvest Canada,Phillips Arm,50.48825,-125.35658,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,65,n/a
313,2013,January,1198,Marine Harvest Canada,Raynor,50.89253,-127.25359,Port Hardy,12,Yellowtail Rockfish,Sebastes flavidus,2,n/a
314,2013,January,306,Mainstream Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pacific Herring,Clupea pallasii,110,n/a
315,2013,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Dover Sole,Microstomus pacificus,1,n/a
316,2013,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Cod,Gadus macrocephalus,235,n/a
317,2013,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Hake,Merluccius productus,4,n/a
318,2013,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pacific Staghorn Sculpin,Leptocottus armatus ,22,n/a
319,2013,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Pile Perch,Rhacochilus vacca,1,n/a
320,2013,February,776,Creative Salmon Company,Baxter Islets,49.13299,-125.78289,Clayoquot Sound,24,Shiner Perch,Cymatogaster aggregata,25,n/a
321,2013,February,1702,Marine Harvest Canada,Goat Cove,52.78726,-128.4199,Central Coast,7,Pacific Cod,Gadus macrocephalus,134,n/a
322,2013,February,728,Mainstream Canada,Sir Edmund Bay,50.83096,-126.59684,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,5000,n/a
323,2013,February,306,Mainstream Canada,Venture Point,50.30241,-125.33778,Discovery Islands,13,Pacific Herring,Clupea pallasii,50,n/a
324,2013,March,1144,Mainstream Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,4,n/a
325,2013,March,1144,Mainstream Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Walleye Pollock,Theragra chalcogramma,1,n/a
326,2013,March,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pacific Herring,Clupea pallasii,3,n/a
327,2013,March,1596,Creative Salmon Company,Dawley Pass,49.16641,-125.7686,Clayoquot Sound,24,Pilchard,Sardinops sagax,2,n/a
328,2013,March,1702,Marine Harvest Canada,Goat Cove,52.78726,-128.4199,Central Coast,7,Kelp Greenling,Hexagrammos decagrammus,1,n/a
329,2013,March,1702,Marine Harvest Canada,Goat Cove,52.78726,-128.4199,Central Coast,7,Pacific Cod,Gadus macrocephalus,112,n/a
330,2013,April,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,North Pacific Spiny Dogfish,Squalus suckleyi,5,n/a
331,2013,April,871,Grieg Seafood BC,Barnes Bay,50.32437,-125.26039,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,17,n/a
332,2013,April,1144,Mainstream Canada,Burdwood,50.7969,-126.49581,Broughton Archipelago,12,Pacific Herring,Clupea pallasii,1000,n/a
333,2013,April,733,Marine Harvest Canada,Cyrus Rocks,50.25682,-125.2103,Discovery Islands,13,Cabezon,Scorpaenichthys marmoratus,1,n/a
334,2013,April,733,Marine Harvest Canada,Cyrus Rocks,50.25682,-125.2103,Discovery Islands,13,Pacific Cod,Gadus macrocephalus,393,n/a
